ts,kw,solar_global,solar_direct,solar_diff_down,pressure,temp,month,day,hour,weekday,holiday
2020-02-03 16:00:00+00:00,112.39951162790696,0.06747109374998672,0.0,0.06747109374998672,980.7192249999999,6.204862500000033,2,3,16,0,0
2020-02-03 17:00:00+00:00,74.69637096774191,0.0,0.0,0.0,981.534025,6.543048750000047,2,3,17,0,0
2020-02-03 18:00:00+00:00,70.06827655310622,0.0,0.0,0.0,982.38065,7.0633937500000386,2,3,18,0,0
2020-02-03 19:00:00+00:00,68.40786000000001,0.0,0.0,0.0,983.0944999999999,7.816832500000018,2,3,19,0,0
2020-02-03 20:00:00+00:00,62.35174168297455,0.0,0.0,0.0,983.8554875,7.921292500000014,2,3,20,0,0
2020-02-03 21:00:00+00:00,59.92536203522505,0.0071278333739854816,0.0,0.0071278333739854816,984.34315625,7.891037500000024,2,3,21,0,0
2020-02-03 22:00:00+00:00,58.34261718749999,0.011879722289975803,0.0,0.011879722289975803,984.66215625,8.043593750000014,2,3,22,0,0
2020-02-03 23:00:00+00:00,60.813870333988234,0.0,0.0,0.0,984.5348375000001,7.870331250000021,2,3,23,0,0
2020-02-04 00:00:00+00:00,63.67703030303029,0.0,0.0,0.0,984.149925,7.618301250000023,2,4,0,1,0
2020-02-04 01:00:00+00:00,62.8883300589391,0.0,0.0,0.0,984.0054749999999,7.716336250000026,2,4,1,1,0
2020-02-04 02:00:00+00:00,62.75111380145279,0.0,0.0,0.0,983.6183875,7.907226250000036,2,4,2,1,0
2020-02-04 03:00:00+00:00,67.24487854251012,0.0,0.0,0.0,983.9794900000002,7.971493750000029,2,4,3,1,0
2020-02-04 04:00:00+00:00,143.95195519348272,0.0,0.0,0.0,984.1727875,7.907482500000036,2,4,4,1,0
2020-02-04 05:00:00+00:00,175.03799196787153,0.0,0.0,0.0,984.3907,7.741055000000031,2,4,5,1,0
2020-02-04 06:00:00+00:00,201.6711546840959,0.0,0.0,0.0,984.7638625,7.521651250000033,2,4,6,1,0
2020-02-04 07:00:00+00:00,223.15112068965516,2.8735657125,0.0,2.8735657125,985.2508725,7.4339362500000306,2,4,7,1,0
2020-02-04 08:00:00+00:00,219.21412429378532,11.55557908963776,0.0,11.55557908963776,985.55775,7.492345000000036,2,4,8,1,0
2020-02-04 09:00:00+00:00,199.58919667590033,12.72967423055878,0.0,12.72967423055878,985.7400125,7.568013750000013,2,4,9,1,0
